source_file,n_servers,n_vms,require_all_on,classic_objective,classic_status,classic_time_s,quantum_objective,quantum_status,quantum_time_s,speedup_x,best_solver,n_classic_residuals,n_quantum_residuals
q_20260324_133241_results.json,3,5,True,21.265893,INFEASIBLE,73.408,10.268977,INFEASIBLE,4.291,17.109,quantum,20,1
q_20260324_145124_results.json,1,5,True,12.0,INFEASIBLE,0.557,11.0,INFEASIBLE,1.629,0.342,quantum,1,1
q_20260324_145224_results.json,2,5,True,24.0,INFEASIBLE,1.073,22.0,INFEASIBLE,2.307,0.465,quantum,1,1
q_20260324_145705_results.json,3,5,True,8.096224,INFEASIBLE,80.028,4.992243,INFEASIBLE,5.237,15.281,quantum,20,1
q_20260324_150400_results.json,4,5,True,35.480639,INFEASIBLE,93.836,29.870795,INFEASIBLE,12.498,7.508,quantum,20,2
q_20260324_151242_results.json,5,5,True,57.356882,INFEASIBLE,136.872,49.53099,INFEASIBLE,11.601,11.798,quantum,20,1
q_20260324_152354_results.json,6,5,True,31.540015,INFEASIBLE,134.7,19.339866,INFEASIBLE,9.948,13.54,quantum,20,1
q_20260324_132526_results.json,1,6,True,12.0,INFEASIBLE,1.792,11.0,INFEASIBLE,4.344,0.412,quantum,1,1
q_20260324_132715_results.json,2,6,True,24.0,INFEASIBLE,2.141,22.0,INFEASIBLE,4.409,0.486,quantum,1,1
q_20260324_133348_results.json,3,6,True,13.016691,INFEASIBLE,52.782,10.403486,INFEASIBLE,5.239,10.075,quantum,20,1
q_20260324_145132_results.json,1,6,True,12.0,INFEASIBLE,0.793,11.0,INFEASIBLE,1.904,0.416,quantum,1,1
q_20260324_145234_results.json,2,6,True,24.0,INFEASIBLE,1.408,22.0,INFEASIBLE,3.353,0.42,quantum,1,1
q_20260324_145721_results.json,3,6,True,36.0,INFEASIBLE,4.139,33.0,INFEASIBLE,5.537,0.748,quantum,1,1
q_20260324_150413_results.json,4,6,True,46.0,INFEASIBLE,2.599,42.0,INFEASIBLE,5.111,0.509,quantum,1,1
q_20260324_151303_results.json,5,6,True,56.0,INFEASIBLE,4.649,51.12422,INFEASIBLE,9.596,0.484,quantum,1,1
q_20260324_152646_results.json,6,6,True,62.390695,INFEASIBLE,149.019,43.719115,INFEASIBLE,17.279,8.624,quantum,20,1
